Bookmaker,Player,Stat Type,Over/Under,Odds,Line
pointsbetus,Payton Pritchard,3-PT Made,Under,-175,2.5
betmgm,Anfernee Simons,3-PT Made,Over,120,3.5
betmgm,Anfernee Simons,3-PT Made,Under,-160,3.5
betmgm,Jerami Grant,3-PT Made,Over,-150,1.5
betmgm,Jerami Grant,3-PT Made,Under,110,1.5
betmgm,Jayson Tatum,3-PT Made,Over,135,3.5
betmgm,Jayson Tatum,3-PT Made,Under,-185,3.5
betmgm,Derrick White,3-PT Made,Over,105,2.5
betmgm,Derrick White,3-PT Made,Under,-145,2.5
betmgm,Jaylen Brown,3-PT Made,Over,115,2.5
betmgm,Jaylen Brown,3-PT Made,Under,-150,2.5
betmgm,Al Horford,3-PT Made,Over,-110,1.5
betmgm,Al Horford,3-PT Made,Under,-120,1.5
betmgm,Kris Murray,3-PT Made,Over,-165,0.5
betmgm,Kris Murray,3-PT Made,Under,125,0.5
betmgm,Scoot Henderson,3-PT Made,Over,160,1.5
betmgm,Scoot Henderson,3-PT Made,Under,-210,1.5
betmgm,Duop Reath,3-PT Made,Over,-155,0.5
betmgm,Duop Reath,3-PT Made,Under,115,0.5
betmgm,Toumani Camara,3-PT Made,Over,105,0.5
betmgm,Toumani Camara,3-PT Made,Under,-140,0.5
betmgm,Dalano Banton,3-PT Made,Over,-225,0.5
betmgm,Dalano Banton,3-PT Made,Under,160,0.5
betmgm,Sam Hauser,3-PT Made,Over,105,2.5
betmgm,Sam Hauser,3-PT Made,Under,-135,2.5
betmgm,Payton Pritchard,3-PT Made,Over,130,2.5
betmgm,Payton Pritchard,3-PT Made,Under,-175,2.5
mybookieag,Jerami Grant,3-PT Made,Over,-145,1.5
mybookieag,Jerami Grant,3-PT Made,Under,105,1.5
mybookieag,Jaylen Brown,3-PT Made,Over,120,2.5
mybookieag,Jaylen Brown,3-PT Made,Under,-170,2.5
mybookieag,Anfernee Simons,3-PT Made,Over,105,3.5
mybookieag,Anfernee Simons,3-PT Made,Under,-150,3.5
mybookieag,Al Horford,3-PT Made,Over,-140,1.5
mybookieag,Al Horford,3-PT Made,Under,100,1.5
mybookieag,Derrick White,3-PT Made,Over,100,2.5
mybookieag,Derrick White,3-PT Made,Under,-140,2.5
mybookieag,Scoot Henderson,3-PT Made,Over,135,1.5
mybookieag,Scoot Henderson,3-PT Made,Under,-190,1.5
mybookieag,Kris Murray,3-PT Made,Over,-170,0.5
mybookieag,Kris Murray,3-PT Made,Under,120,0.5
mybookieag,Matisse Thybulle,3-PT Made,Over,-210,0.5
mybookieag,Matisse Thybulle,3-PT Made,Under,150,0.5
mybookieag,Toumani Camara,3-PT Made,Over,100,0.5
mybookieag,Toumani Camara,3-PT Made,Under,-135,0.5
mybookieag,Duop Reath,3-PT Made,Over,-170,0.5
mybookieag,Duop Reath,3-PT Made,Under,120,0.5
mybookieag,Dalano Banton,3-PT Made,Over,-210,0.5
mybookieag,Dalano Banton,3-PT Made,Under,150,0.5
mybookieag,Jayson Tatum,3-PT Made,Over,-175,2.5
mybookieag,Jayson Tatum,3-PT Made,Under,125,2.5
fanduel,Jayson Tatum,3-PT Made,Over,118,3.5
fanduel,Jayson Tatum,3-PT Made,Under,-150,3.5
fanduel,Derrick White,3-PT Made,Over,102,2.5
fanduel,Derrick White,3-PT Made,Under,-130,2.5
fanduel,Jaylen Brown,3-PT Made,Over,134,2.5
fanduel,Jaylen Brown,3-PT Made,Under,-172,2.5
fanduel,Scoot Henderson,3-PT Made,Over,134,1.5
fanduel,Scoot Henderson,3-PT Made,Under,-172,1.5
fanduel,Jerami Grant,3-PT Made,Over,-150,1.5
fanduel,Jerami Grant,3-PT Made,Under,118,1.5
fanduel,Al Horford,3-PT Made,Over,-115,1.5
fanduel,Al Horford,3-PT Made,Under,-111,1.5
fanduel,Sam Hauser,3-PT Made,Over,114,2.5
fanduel,Sam Hauser,3-PT Made,Under,-146,2.5
fanduel,Anfernee Simons,3-PT Made,Over,118,3.5
fanduel,Anfernee Simons,3-PT Made,Under,-150,3.5
fanduel,Payton Pritchard,3-PT Made,Over,130,2.5
fanduel,Payton Pritchard,3-PT Made,Under,-166,2.5
betrivers,Anfernee Simons,3-PT Made,Over,100,3.5
betrivers,Anfernee Simons,3-PT Made,Under,-132,3.5
betrivers,Jerami Grant,3-PT Made,Over,-134,1.5
betrivers,Jerami Grant,3-PT Made,Under,102,1.5
betrivers,Anfernee Simons,3-PT Made,Over,-265,2.5
betrivers,Anfernee Simons,3-PT Made,Under,190,2.5
betrivers,Jaylen Brown,3-PT Made,Over,-295,1.5
betrivers,Jaylen Brown,3-PT Made,Under,210,1.5
betrivers,Derrick White,3-PT Made,Over,112,2.5
betrivers,Derrick White,3-PT Made,Under,-148,2.5
betrivers,Jayson Tatum,3-PT Made,Over,-230,2.5
betrivers,Jayson Tatum,3-PT Made,Under,165,2.5
betrivers,Jayson Tatum,3-PT Made,Over,118,3.5
betrivers,Jayson Tatum,3-PT Made,Under,-157,3.5
betrivers,Al Horford,3-PT Made,Over,-104,1.5
betrivers,Al Horford,3-PT Made,Under,-129,1.5
betrivers,Jaylen Brown,3-PT Made,Over,112,2.5
betrivers,Jaylen Brown,3-PT Made,Under,-150,2.5
betrivers,Derrick White,3-PT Made,Over,-295,1.5
betrivers,Derrick White,3-PT Made,Under,210,1.5
betrivers,Kris Murray,3-PT Made,Over,-175,0.5
betrivers,Kris Murray,3-PT Made,Under,128,0.5
betrivers,Scoot Henderson,3-PT Made,Over,155,1.5
betrivers,Scoot Henderson,3-PT Made,Under,-215,1.5
unibet_us,Anfernee Simons,3-PT Made,Over,100,3.5
unibet_us,Anfernee Simons,3-PT Made,Under,-132,3.5
unibet_us,Jerami Grant,3-PT Made,Over,-134,1.5
unibet_us,Jerami Grant,3-PT Made,Under,100,1.5
unibet_us,Anfernee Simons,3-PT Made,Over,225,4.5
unibet_us,Anfernee Simons,3-PT Made,Under,-315,4.5
unibet_us,Anfernee Simons,3-PT Made,Over,-275,2.5
unibet_us,Anfernee Simons,3-PT Made,Under,195,2.5
unibet_us,Jaylen Brown,3-PT Made,Over,-295,1.5
unibet_us,Jaylen Brown,3-PT Made,Under,210,1.5
unibet_us,Derrick White,3-PT Made,Over,112,2.5
unibet_us,Derrick White,3-PT Made,Under,-150,2.5
unibet_us,Jayson Tatum,3-PT Made,Over,-230,2.5
unibet_us,Jayson Tatum,3-PT Made,Under,165,2.5
unibet_us,Jayson Tatum,3-PT Made,Over,118,3.5
unibet_us,Jayson Tatum,3-PT Made,Under,-157,3.5
unibet_us,Al Horford,3-PT Made,Over,-103,1.5
unibet_us,Al Horford,3-PT Made,Under,-130,1.5
unibet_us,Jaylen Brown,3-PT Made,Over,112,2.5
unibet_us,Jaylen Brown,3-PT Made,Under,-150,2.5
unibet_us,Derrick White,3-PT Made,Over,-295,1.5
unibet_us,Derrick White,3-PT Made,Under,210,1.5
unibet_us,Kris Murray,3-PT Made,Over,-175,0.5
unibet_us,Kris Murray,3-PT Made,Under,128,0.5
unibet_us,Scoot Henderson,3-PT Made,Over,155,1.5
unibet_us,Scoot Henderson,3-PT Made,Under,-210,1.5
bovada,Al Horford,3-PT Made,Over,-110,1.5
bovada,Al Horford,3-PT Made,Under,-120,1.5
bovada,Anfernee Simons,3-PT Made,Over,105,3.5
bovada,Anfernee Simons,3-PT Made,Under,-135,3.5
bovada,Dalano Banton,3-PT Made,Over,-215,0.5
bovada,Dalano Banton,3-PT Made,Under,160,0.5
bovada,Derrick White,3-PT Made,Over,110,2.5
bovada,Derrick White,3-PT Made,Under,-145,2.5
bovada,Duop Reath,3-PT Made,Over,-150,0.5
bovada,Duop Reath,3-PT Made,Under,115,0.5
bovada,Jerami Grant,3-PT Made,Over,-145,1.5
bovada,Jerami Grant,3-PT Made,Under,110,1.5
bovada,Jaylen Brown,3-PT Made,Over,120,2.5
bovada,Jaylen Brown,3-PT Made,Under,-160,2.5
bovada,Jayson Tatum,3-PT Made,Over,135,3.5
bovada,Jayson Tatum,3-PT Made,Under,-180,3.5
bovada,Kris Murray,3-PT Made,Over,-160,0.5
bovada,Kris Murray,3-PT Made,Under,120,0.5
bovada,Matisse Thybulle,3-PT Made,Over,-230,0.5
bovada,Matisse Thybulle,3-PT Made,Under,170,0.5
bovada,Payton Pritchard,3-PT Made,Over,135,2.5
bovada,Payton Pritchard,3-PT Made,Under,-180,2.5
bovada,Sam Hauser,3-PT Made,Over,105,2.5
bovada,Sam Hauser,3-PT Made,Under,-135,2.5
bovada,Scoot Henderson,3-PT Made,Over,135,1.5
bovada,Scoot Henderson,3-PT Made,Under,-180,1.5
bovada,Toumani Camara,3-PT Made,Over,105,0.5
bovada,Toumani Camara,3-PT Made,Under,-135,0.5
betonlineag,Anfernee Simons,3-PT Made,Under,-145,3.5
betonlineag,Anfernee Simons,3-PT Made,Over,112,3.5
betonlineag,Jerami Grant,3-PT Made,Under,111,1.5
betonlineag,Jerami Grant,3-PT Made,Over,-145,1.5
betonlineag,Jayson Tatum,3-PT Made,Over,130,3.5
betonlineag,Jayson Tatum,3-PT Made,Under,-169,3.5
betonlineag,Derrick White,3-PT Made,Over,110,2.5
betonlineag,Derrick White,3-PT Made,Under,-143,2.5
betonlineag,Jaylen Brown,3-PT Made,Under,-154,2.5
betonlineag,Jaylen Brown,3-PT Made,Over,118,2.5
betonlineag,Al Horford,3-PT Made,Under,110,1.5
betonlineag,Al Horford,3-PT Made,Over,-143,1.5
betonlineag,Kris Murray,3-PT Made,Over,-164,0.5
betonlineag,Kris Murray,3-PT Made,Under,126,0.5
betonlineag,Scoot Henderson,3-PT Made,Over,146,1.5
betonlineag,Scoot Henderson,3-PT Made,Under,-192,1.5
betonlineag,Matisse Thybulle,3-PT Made,Under,172,0.5
betonlineag,Matisse Thybulle,3-PT Made,Over,-227,0.5
betonlineag,Duop Reath,3-PT Made,Under,117,0.5
betonlineag,Duop Reath,3-PT Made,Over,-152,0.5
betonlineag,Toumani Camara,3-PT Made,Under,-133,0.5
betonlineag,Toumani Camara,3-PT Made,Over,103,0.5
betonlineag,Dalano Banton,3-PT Made,Under,162,0.5
betonlineag,Dalano Banton,3-PT Made,Over,-213,0.5
williamhill_us,Payton Pritchard,3-PT Made,Over,133,2.5
williamhill_us,Payton Pritchard,3-PT Made,Under,-184,2.5
williamhill_us,Al Horford,3-PT Made,Over,-125,1.5
williamhill_us,Al Horford,3-PT Made,Under,-109,1.5
williamhill_us,Scoot Henderson,3-PT Made,Over,129,1.5
williamhill_us,Scoot Henderson,3-PT Made,Under,-179,1.5
williamhill_us,Toumani Camara,3-PT Made,Over,-101,0.5
williamhill_us,Toumani Camara,3-PT Made,Under,-135,0.5
williamhill_us,Duop Reath,3-PT Made,Over,-157,0.5
williamhill_us,Duop Reath,3-PT Made,Under,114,0.5
williamhill_us,Anfernee Simons,3-PT Made,Over,102,3.5
williamhill_us,Anfernee Simons,3-PT Made,Under,-139,3.5
williamhill_us,Dalano Banton,3-PT Made,Over,-224,0.5
williamhill_us,Dalano Banton,3-PT Made,Under,159,0.5
williamhill_us,Matisse Thybulle,3-PT Made,Over,-234,0.5
williamhill_us,Matisse Thybulle,3-PT Made,Under,165,0.5
williamhill_us,Jerami Grant,3-PT Made,Over,-139,1.5
williamhill_us,Jerami Grant,3-PT Made,Under,102,1.5
williamhill_us,Jaylen Brown,3-PT Made,Over,110,2.5
williamhill_us,Jaylen Brown,3-PT Made,Under,-151,2.5
williamhill_us,Sam Hauser,3-PT Made,Over,100,2.5
williamhill_us,Sam Hauser,3-PT Made,Under,-137,2.5
williamhill_us,Jayson Tatum,3-PT Made,Over,129,3.5
williamhill_us,Jayson Tatum,3-PT Made,Under,-179,3.5
williamhill_us,Kris Murray,3-PT Made,Over,-163,0.5
williamhill_us,Kris Murray,3-PT Made,Under,118,0.5
williamhill_us,Derrick White,3-PT Made,Over,-108,2.5
williamhill_us,Derrick White,3-PT Made,Under,-127,2.5
draftkings,Al Horford,Blocks,Over,-200,0.5
draftkings,Al Horford,Blocks,Under,154,0.5
draftkings,Anfernee Simons,Blocks,Over,550,0.5
draftkings,Anfernee Simons,Blocks,Under,-950,0.5
draftkings,Dalano Banton,Blocks,Over,175,0.5
draftkings,Dalano Banton,Blocks,Under,-230,0.5
draftkings,Deandre Ayton,Blocks,Over,-210,0.5
draftkings,Deandre Ayton,Blocks,Under,160,0.5
draftkings,Derrick White,Blocks,Over,-220,0.5
draftkings,Derrick White,Blocks,Under,170,0.5
draftkings,Duop Reath,Blocks,Over,130,0.5
draftkings,Duop Reath,Blocks,Under,-166,0.5
draftkings,Jaylen Brown,Blocks,Over,175,0.5
draftkings,Jaylen Brown,Blocks,Under,-230,0.5
draftkings,Jayson Tatum,Blocks,Over,-110,0.5
draftkings,Jayson Tatum,Blocks,Under,-120,0.5
draftkings,Jerami Grant,Blocks,Over,140,0.5
draftkings,Jerami Grant,Blocks,Under,-180,0.5
draftkings,Kris Murray,Blocks,Over,185,0.5
draftkings,Kris Murray,Blocks,Under,-245,0.5
draftkings,Matisse Thybulle,Blocks,Over,114,0.5
draftkings,Matisse Thybulle,Blocks,Under,-145,0.5
draftkings,Payton Pritchard,Blocks,Over,350,0.5
draftkings,Payton Pritchard,Blocks,Under,-520,0.5
draftkings,Sam Hauser,Blocks,Over,230,0.5
draftkings,Sam Hauser,Blocks,Under,-315,0.5
draftkings,Scoot Henderson,Blocks,Over,325,0.5
draftkings,Scoot Henderson,Blocks,Under,-475,0.5
draftkings,Toumani Camara,Blocks,Over,250,0.5
draftkings,Toumani Camara,Blocks,Under,-345,0.5
pointsbetus,Anfernee Simons,Blocks,Over,475,0.5
pointsbetus,Anfernee Simons,Blocks,Under,-800,0.5
pointsbetus,Deandre Ayton,Blocks,Over,-200,0.5
pointsbetus,Deandre Ayton,Blocks,Under,150,0.5
pointsbetus,Jerami Grant,Blocks,Over,140,0.5
pointsbetus,Jerami Grant,Blocks,Under,-180,0.5
pointsbetus,Jayson Tatum,Blocks,Over,-115,0.5
pointsbetus,Jayson Tatum,Blocks,Under,-115,0.5
pointsbetus,Derrick White,Blocks,Over,-225,0.5
pointsbetus,Derrick White,Blocks,Under,165,0.5
pointsbetus,Al Horford,Blocks,Over,-190,0.5
pointsbetus,Al Horford,Blocks,Under,145,0.5
pointsbetus,Jaylen Brown,Blocks,Over,175,0.5
pointsbetus,Jaylen Brown,Blocks,Under,-240,0.5
pointsbetus,Kris Murray,Blocks,Over,175,0.5
pointsbetus,Kris Murray,Blocks,Under,-240,0.5
pointsbetus,Scoot Henderson,Blocks,Over,300,0.5
pointsbetus,Scoot Henderson,Blocks,Under,-425,0.5
pointsbetus,Dalano Banton,Blocks,Over,160,0.5
pointsbetus,Dalano Banton,Blocks,Under,-210,0.5
pointsbetus,Sam Hauser,Blocks,Over,220,0.5
pointsbetus,Sam Hauser,Blocks,Under,-300,0.5
pointsbetus,Payton Pritchard,Blocks,Over,310,0.5
pointsbetus,Payton Pritchard,Blocks,Under,-450,0.5
betmgm,Anfernee Simons,Blocks,Over,550,0.5
betmgm,Anfernee Simons,Blocks,Under,-1100,0.5
betmgm,Deandre Ayton,Blocks,Over,-225,0.5
betmgm,Deandre Ayton,Blocks,Under,160,0.5
betmgm,Jerami Grant,Blocks,Over,135,0.5
betmgm,Jerami Grant,Blocks,Under,-185,0.5
betmgm,Jayson Tatum,Blocks,Over,-105,0.5
betmgm,Jayson Tatum,Blocks,Under,-125,0.5
betmgm,Derrick White,Blocks,Over,-225,0.5
betmgm,Derrick White,Blocks,Under,170,0.5
betmgm,Jaylen Brown,Blocks,Over,170,0.5
betmgm,Jaylen Brown,Blocks,Under,-250,0.5
betmgm,Al Horford,Blocks,Over,-210,0.5
betmgm,Al Horford,Blocks,Under,155,0.5
betmgm,Kris Murray,Blocks,Over,180,0.5
betmgm,Kris Murray,Blocks,Under,-250,0.5
betmgm,Scoot Henderson,Blocks,Over,340,0.5
betmgm,Scoot Henderson,Blocks,Under,-550,0.5
betmgm,Duop Reath,Blocks,Over,130,0.5
betmgm,Duop Reath,Blocks,Under,-175,0.5
betmgm,Toumani Camara,Blocks,Over,250,0.5
betmgm,Toumani Camara,Blocks,Under,-350,0.5
betmgm,Dalano Banton,Blocks,Over,170,0.5
betmgm,Dalano Banton,Blocks,Under,-225,0.5
betmgm,Sam Hauser,Blocks,Over,230,0.5
betmgm,Sam Hauser,Blocks,Under,-350,0.5
betmgm,Payton Pritchard,Blocks,Over,340,0.5
betmgm,Payton Pritchard,Blocks,Under,-550,0.5
betrivers,Deandre Ayton,Blocks,Over,-210,0.5
betrivers,Deandre Ayton,Blocks,Under,155,0.5
betrivers,Al Horford,Blocks,Over,-250,0.5
betrivers,Al Horford,Blocks,Under,180,0.5
betrivers,Jaylen Brown,Blocks,Over,165,0.5
betrivers,Jaylen Brown,Blocks,Under,-230,0.5
betrivers,Jayson Tatum,Blocks,Over,-129,0.5
betrivers,Jayson Tatum,Blocks,Under,-104,0.5
betrivers,Derrick White,Blocks,Over,-265,0.5
betrivers,Derrick White,Blocks,Under,188,0.5
unibet_us,Deandre Ayton,Blocks,Over,-210,0.5
unibet_us,Deandre Ayton,Blocks,Under,155,0.5
unibet_us,Al Horford,Blocks,Over,-250,0.5
unibet_us,Al Horford,Blocks,Under,185,0.5
unibet_us,Jaylen Brown,Blocks,Over,165,0.5
unibet_us,Jaylen Brown,Blocks,Under,-230,0.5
unibet_us,Jayson Tatum,Blocks,Over,-129,0.5
unibet_us,Jayson Tatum,Blocks,Under,-104,0.5
unibet_us,Derrick White,Blocks,Over,-265,0.5
unibet_us,Derrick White,Blocks,Under,188,0.5
bovada,Al Horford,Blocks,Over,-200,0.5
bovada,Al Horford,Blocks,Under,150,0.5
bovada,Anfernee Simons,Blocks,Over,550,0.5
bovada,Anfernee Simons,Blocks,Under,-1000,0.5
bovada,Dalano Banton,Blocks,Over,175,0.5
bovada,Dalano Banton,Blocks,Under,-240,0.5
bovada,Deandre Ayton,Blocks,Over,-210,0.5
bovada,Deandre Ayton,Blocks,Under,155,0.5
bovada,Derrick White,Blocks,Over,-230,0.5
bovada,Derrick White,Blocks,Under,170,0.5
bovada,Duop Reath,Blocks,Over,130,0.5
bovada,Duop Reath,Blocks,Under,-170,0.5
bovada,Jerami Grant,Blocks,Over,135,0.5
bovada,Jerami Grant,Blocks,Under,-180,0.5
bovada,Jaylen Brown,Blocks,Over,175,0.5
bovada,Jaylen Brown,Blocks,Under,-240,0.5
bovada,Jayson Tatum,Blocks,Over,-110,0.5
